0,48514
48514,1
48514,2
48514,3
48514,4
48514,5
48514,6
48514,7
48514,8
48514,9
48514,10
48514,11
48514,12
48514,13
48514,14
48514,15
48514,16
48514,17
48514,18
48514,19
48514,20
48514,21
48514,22
48514,23
48514,24
48514,25
48514,26
48514,27
48514,28
48514,29
48514,30
48514,31
48514,32
48514,33
48514,34
48514,35
48514,36
48514,37
48514,38
48514,39
48514,40
48514,41
48514,42
48514,43
48514,44
48514,45
48514,46
48514,47
48514,48
48514,49
48514,50
48514,51
48514,52
48514,53
48514,54
48514,55
48514,56
48514,57
48514,58
48514,59
48514,60
48514,61
48514,62
48514,63
48514,64
48514,65
48514,66
48514,67
48514,68
48514,69
48514,70
48514,71
48514,72
48514,73
48514,74
48514,75
48514,76
48514,77
48514,78
48514,79
48514,80
48514,81
48514,82
48514,83
48514,84
48514,85
48514,86
48514,87
48514,88
48514,89
48514,90
48514,91
48514,92
48514,93
48514,94
48514,95
48514,96
48514,97
48514,98
48514,99
48514,100
48514,101
48514,102
48514,103
48514,104
48514,105
48514,106
48514,107
48514,108
48514,109
48514,110
48514,111
48514,112
48514,113
48514,114
48514,115
48514,116
48514,117
48514,118
48514,119
48514,120
48514,121
48514,122
48514,123
48514,124
48514,125
48514,126
48514,127
48514,128
48514,129
48514,130
48514,131
48514,132
48514,133
48514,134
48514,135
48514,136
48514,137
48514,138
48514,139
48514,140
48514,141
48514,142
48514,143
48514,144
48514,145
48514,146
48514,147
48514,148
48514,149
48514,150
48514,151
48514,152
48514,153
48514,154
48514,155
48514,156
48514,157
48514,158
48514,159
48514,160
48514,161
48514,162
48514,163
48514,164
48514,165
48514,166
48514,167
48514,168
48514,169
48514,170
48514,171
48514,172
48514,173
48514,174
48514,175
48514,176
48514,177
48514,178
48514,179
48514,180
48514,181
48514,182
48514,183
48514,184
48514,185
48514,186
48514,187
48514,188
48514,189
48514,190
48514,191
48514,192
48514,193
48514,194
48514,195
48514,196
48514,197
48514,198
48514,199
48514,200
48514,201
48514,202
48514,203
48514,204
48514,205
48514,206
48514,207
48514,208
48514,209
48514,210
48514,211
48514,212
48514,213
48514,214
48514,215
48514,216
48514,217
48514,218
48514,219
48514,220
48514,221
48514,222
48514,223
48514,224
48514,225
48514,226
48514,227
48514,228
48514,229
48514,230
48514,231
48514,232
48514,233
48514,234
48514,235
48514,236
48514,237
48514,238
48514,239
48514,240
48514,241
48514,242
48514,243
48514,244
48514,245
48514,246
48514,247
48514,248
48514,249
48514,250
48514,251
48514,252
48514,253
48514,254
48514,255
48514,256
48514,257
48514,258
48514,259
48514,260
48514,261
48514,262
48514,263
48514,264
48514,265
48514,266
48514,267
48514,268
48514,269
48514,270
48514,271
48514,272
48514,273
48514,274
48514,275
48514,276
48514,277
48514,278
48514,279
48514,280
48514,281
48514,282
48514,283
48514,284
48514,285
48514,286
48514,287
48514,288
48514,289
48514,290
48514,291
48514,292
48514,293
48514,294
48514,295
48514,296
48514,297
48514,298
48514,299
48514,300
48514,301
48514,302
48514,303
48514,304
48514,305
48514,306
48514,307
48514,308
48514,309
48514,310
48514,311
48514,312
48514,313
48514,314
48514,315
48514,316
48514,317
48514,318
48514,319
48514,320
48514,321
48514,322
48514,323
48514,324
48514,325
48514,326
48514,327
48514,328
48514,329
48514,330
48514,331
48514,332
48514,333
48514,334
48514,335
48514,336
48514,337
48514,338
48514,339
48514,340
48514,341
48514,342
48514,343
48514,344
48514,345
48514,346
48514,347
48514,348
48514,349
48514,350
48514,351
48514,352
48514,353
48514,354
48514,355
48514,356
48514,357
48514,358
48514,359
48514,360
48514,361
48514,362
48514,363
48514,364
48514,365
48514,366
48514,367
48514,368
48514,369
48514,370
48514,371
48514,372
48514,373
48514,374
48514,375
48514,376
48514,377
48514,378
48514,379
48514,380
48514,381
48514,382
48514,383
48514,384
48514,385
48514,386
48514,387
48514,388
48514,389
48514,390
48514,391
48514,392
48514,393
48514,394
48514,395
48514,396
48514,397
48514,398
48514,399
48514,400
48514,401
48514,402
48514,403
48514,404
48514,405
48514,406
48514,407
48514,408
48514,409
48514,410
48514,411
48514,412
48514,413
48514,414
48514,415
48514,416
48514,417
48514,418
48514,419
48514,420
48514,421
48514,422
48514,423
48514,424
48514,425
48514,426
48514,427
48514,428
48514,429
48514,430
48514,431
48514,432
48514,433
48514,434
48514,435
48514,436
48514,437
48514,438
48514,439
48514,440
48514,441
48514,442
48514,443
48514,444
48514,445
48514,446
48514,447
48514,448
48514,449
48514,450
48514,451
48514,452
48514,453
48514,454
48514,455
48514,456
48514,457
48514,458
48514,459
48514,460
48514,461
48514,462
48514,463
48514,464
48514,465
48514,466
48514,467
48514,468
48514,469
48514,470
48514,471
48514,472
48514,473
48514,474
48514,475
48514,476
48514,477
48514,478
48514,479
48514,480
48514,481
48514,482
48514,483
48514,484
48514,485
48514,486
48514,487
48514,488
48514,489
48514,490
48514,491
48514,492
48514,493
48514,494
48514,495
48514,496
48514,497
48514,498
48514,499
48514,500
48514,501
48514,502
48514,503
48514,504
48514,505
48514,506
48514,507
48514,508
48514,509
48514,510
48514,511
48514,512
48514,513
48514,514
48514,515
48514,516
48514,517
48514,518
48514,519
48514,520
48514,521
48514,522
48514,523
48514,524
48514,525
48514,526
48514,527
48514,528
48514,529
48514,530
48514,531
48514,532
48514,533
48514,534
48514,535
48514,536
48514,537
48514,538
48514,539
48514,540
48514,541
48514,542
48514,543
48514,544
48514,545
48514,546
48514,547
48514,548
48514,549
48514,550
48514,551
48514,552
48514,553
48514,554
48514,555
48514,556
48514,557
48514,558
48514,559
48514,560
48514,561
48514,562
48514,563
48514,564
48514,565
48514,566
48514,567
48514,568
48514,569
48514,570
48514,571
48514,572
48514,573
48514,574
48514,575
48514,576
48514,577
48514,578
48514,579
48514,580
48514,581
48514,582
48514,583
48514,584
48514,585
48514,586
48514,587
48514,588
48514,589
48514,590
48514,591
48514,592
48514,593
48514,594
48514,595
48514,596
48514,597
48514,598
48514,599
48514,600
48514,601
48514,602
48514,603
48514,604
48514,605
48514,606
48514,607
48514,608
48514,609
48514,610
48514,611
48514,612
48514,613
48514,614
48514,615
48514,616
48514,617
48514,618
48514,619
48514,620
48514,621
48514,622
48514,623
48514,624
48514,625
48514,626
48514,627
48514,628
48514,629
48514,630
48514,631
48514,632
48514,633
48514,634
48514,635
48514,636
48514,637
48514,638
48514,639
48514,640
48514,641
48514,642
48514,643
48514,644
48514,645
48514,646
48514,647
48514,648
48514,649
48514,650
48514,651
48514,652
48514,653
48514,654
48514,655
48514,656
48514,657
48514,658
48514,659
48514,660
48514,661
48514,662
48514,663
48514,664
48514,665
48514,666
48514,667
48514,668
48514,669
48514,670
48514,671
48514,672
48514,673
48514,674
48514,675
48514,676
48514,677
48514,678
48514,679
48514,680
48514,681
48514,682
48514,683
48514,684
48514,685
48514,686
48514,687
48514,688
48514,689
48514,690
48514,691
48514,692
48514,693
48514,694
48514,695
48514,696
48514,697
48514,698
48514,699
48514,700
48514,701
48514,702
48514,703
48514,704
48514,705
48514,706
48514,707
48514,708
48514,709
48514,710
48514,711
48514,712
48514,713
48514,714
48514,715
48514,716
48514,717
48514,718
48514,719
48514,720
48514,721
48514,722
48514,723
48514,724
48514,725
48514,726
48514,727
48514,728
48514,729
48514,730
48514,731
48514,732
48514,733
48514,734
48514,735
48514,736
48514,737
48514,738
48514,739
48514,740
48514,741
48514,742
48514,743
48514,744
48514,745
48514,746
48514,747
48514,748
48514,749
48514,750
48514,751
48514,752
48514,753
48514,754
48514,755
48514,756
48514,757
48514,758
48514,759
48514,760
48514,761
48514,762
48514,763
48514,764
48514,765
48514,766
48514,767
48514,768
48514,769
48514,770
48514,771
48514,772
48514,773
48514,774
48514,775
48514,776
48514,777
48514,778
48514,779
48514,780
48514,781
48514,782
48514,783
48514,784
48514,785
48514,786
48514,787
48514,788
48514,789
48514,790
48514,791
48514,792
48514,793
48514,794
48514,795
48514,796
48514,797
48514,798
48514,799
48514,800
48514,801
48514,802
48514,803
48514,804
48514,805
48514,806
48514,807
48514,808
48514,809
